distrito,ano,dim_3_t,valor
Castelo Branco,2024,Japão,249.0
Castelo Branco,2024,Letónia,132.0
Castelo Branco,2024,Lituânia,161.0
Castelo Branco,2024,Luxemburgo,726.0
Castelo Branco,2024,Malta,127.0
Castelo Branco,2024,Marrocos,348.0
Castelo Branco,2024,México,211.0
Castelo Branco,2024,Noruega,281.0
Castelo Branco,2024,Outros,7072.0
Castelo Branco,2024,Países Baixos (Reino dos),6142.0
Castelo Branco,2024,Polónia,1392.0
Castelo Branco,2024,Portugal,668375.0
Castelo Branco,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,21011.0
Castelo Branco,2024,Roménia,901.0
Castelo Branco,2024,Suécia,554.0
Castelo Branco,2024,Suíça,3280.0
Castelo Branco,2024,Sérvia,75.0
Castelo Branco,2024,Total,820026.0
Castelo Branco,2024,Turquia,384.0
Castelo Branco,2024,Ucrânia,751.0
Castelo Branco,2024,Áustria,486.0
Castelo Branco,2024,Índia,453.0
Castelo Branco,2025,Alemanha,5636.0
Castelo Branco,2025,Angola,850.0
Castelo Branco,2025,Argentina,316.0
Castelo Branco,2025,Austrália,873.0
Castelo Branco,2025,Brasil,14416.0
Castelo Branco,2025,Bulgária,195.0
Castelo Branco,2025,Bélgica,2312.0
Castelo Branco,2025,Canadá,2374.0
Castelo Branco,2025,China,1808.0
Castelo Branco,2025,Chipre,40.0
Castelo Branco,2025,Chéquia,476.0
Castelo Branco,2025,Coreia (República da),397.0
Castelo Branco,2025,Croácia,186.0
Castelo Branco,2025,Dinamarca,1032.0
Castelo Branco,2025,Eslováquia,111.0
Castelo Branco,2025,Eslovénia,579.0
Castelo Branco,2025,Espanha,30144.0
Castelo Branco,2025,Estados Unidos da América,6374.0
Castelo Branco,2025,Estrangeiro,143347.0
Castelo Branco,2025,Estónia,179.0
Castelo Branco,2025,Federação da Rússia,908.0
Castelo Branco,2025,Finlândia,708.0
Castelo Branco,2025,França,15728.0
Castelo Branco,2025,Grécia,211.0
Castelo Branco,2025,Hungria,366.0
Castelo Branco,2025,Irlanda,2108.0
Castelo Branco,2025,Israel,5399.0
Castelo Branco,2025,Itália,4415.0
Castelo Branco,2025,Japão,396.0
Castelo Branco,2025,Letónia,180.0
Castelo Branco,2025,Lituânia,227.0
Castelo Branco,2025,Luxemburgo,469.0
Castelo Branco,2025,Malta,123.0
Castelo Branco,2025,Marrocos,199.0
Castelo Branco,2025,México,269.0
Castelo Branco,2025,Noruega,375.0
Castelo Branco,2025,Outros,7281.0
Castelo Branco,2025,Países Baixos (Reino dos),5867.0
Castelo Branco,2025,Polónia,1261.0
Castelo Branco,2025,Portugal,702430.0
Castelo Branco,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,18098.0
Castelo Branco,2025,Roménia,4128.0
Castelo Branco,2025,Suécia,918.0
Castelo Branco,2025,Suíça,3065.0
Castelo Branco,2025,Sérvia,41.0
Castelo Branco,2025,Total,845777.0
Castelo Branco,2025,Turquia,273.0
Castelo Branco,2025,Ucrânia,648.0
Castelo Branco,2025,Áustria,965.0
Castelo Branco,2025,Índia,423.0
Coimbra,2020,Alemanha,10769.0
Coimbra,2020,Angola,769.0
Coimbra,2020,Argentina,521.0
Coimbra,2020,Austrália,465.0
Coimbra,2020,Brasil,23770.0
Coimbra,2020,Bulgária,91.0
Coimbra,2020,Bélgica,3891.0
Coimbra,2020,Canadá,1550.0
Coimbra,2020,China,1540.0
Coimbra,2020,Chipre,28.0
Coimbra,2020,Chéquia,598.0
Coimbra,2020,Coreia (República da),752.0
Coimbra,2020,Croácia,76.0
Coimbra,2020,Dinamarca,769.0
Coimbra,2020,Eslováquia,89.0
Coimbra,2020,Eslovénia,121.0
Coimbra,2020,Espanha,46117.0
Coimbra,2020,Estados Unidos da América,3785.0
Coimbra,2020,Estrangeiro,158378.0
Coimbra,2020,Estónia,91.0
Coimbra,2020,Federação da Rússia,1509.0
Coimbra,2020,Finlândia,1375.0
Coimbra,2020,França,15831.0
Coimbra,2020,Grécia,241.0
Coimbra,2020,Hungria,176.0
Coimbra,2020,Irlanda,699.0
Coimbra,2020,Israel,436.0
Coimbra,2020,Itália,7284.0
Coimbra,2020,Japão,3203.0
Coimbra,2020,Letónia,157.0
Coimbra,2020,Lituânia,157.0
Coimbra,2020,Luxemburgo,1310.0
Coimbra,2020,Malta,43.0
Coimbra,2020,Marrocos,116.0
Coimbra,2020,México,251.0
Coimbra,2020,Noruega,233.0
Coimbra,2020,Outros,5488.0
Coimbra,2020,Países Baixos (Reino dos),7637.0
Coimbra,2020,Polónia,2359.0
Coimbra,2020,Portugal,461099.0
Coimbra,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,5907.0
Coimbra,2020,Roménia,2016.0
Coimbra,2020,Suécia,737.0
Coimbra,2020,Suíça,2625.0
Coimbra,2020,Sérvia,85.0
Coimbra,2020,Total,619477.0
Coimbra,2020,Turquia,1180.0
Coimbra,2020,Ucrânia,613.0
Coimbra,2020,Áustria,632.0
Coimbra,2020,Índia,286.0
Coimbra,2021,Alemanha,14696.0
Coimbra,2021,Angola,1316.0
Coimbra,2021,Argentina,396.0
Coimbra,2021,Austrália,403.0
Coimbra,2021,Brasil,17079.0
Coimbra,2021,Bulgária,382.0
Coimbra,2021,Bélgica,8221.0
Coimbra,2021,Canadá,1745.0
Coimbra,2021,China,506.0
Coimbra,2021,Chipre,74.0
Coimbra,2021,Chéquia,1390.0
Coimbra,2021,Coreia (República da),169.0
Coimbra,2021,Croácia,397.0
Coimbra,2021,Dinamarca,1687.0
Coimbra,2021,Eslováquia,523.0
Coimbra,2021,Eslovénia,470.0
Coimbra,2021,Espanha,68799.0
Coimbra,2021,Estados Unidos da América,10206.0
Coimbra,2021,Estrangeiro,227986.0
Coimbra,2021,Estónia,476.0
Coimbra,2021,Federação da Rússia,1652.0
Coimbra,2021,Finlândia,1944.0
Coimbra,2021,França,25056.0
Coimbra,2021,Grécia,804.0
Coimbra,2021,Hungria,719.0
Coimbra,2021,Irlanda,1499.0
Coimbra,2021,Israel,2870.0
Coimbra,2021,Itália,12996.0
Coimbra,2021,Japão,933.0
Coimbra,2021,Letónia,645.0
Coimbra,2021,Lituânia,571.0
Coimbra,2021,Luxemburgo,2010.0
Coimbra,2021,Malta,164.0
Coimbra,2021,Marrocos,193.0
Coimbra,2021,México,534.0
Coimbra,2021,Noruega,374.0
Coimbra,2021,Outros,5690.0
Coimbra,2021,Países Baixos (Reino dos),15390.0
Coimbra,2021,Polónia,3131.0
Coimbra,2021,Portugal,600938.0
Coimbra,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,8162.0
Coimbra,2021,Roménia,2927.0
Coimbra,2021,Suécia,1368.0
Coimbra,2021,Suíça,5528.0
Coimbra,2021,Sérvia,171.0
Coimbra,2021,Total,828924.0
Coimbra,2021,Turquia,1048.0
Coimbra,2021,Ucrânia,652.0
Coimbra,2021,Áustria,1373.0
Coimbra,2021,Índia,647.0
Coimbra,2022,Alemanha,39793.0
Coimbra,2022,Angola,2994.0
Coimbra,2022,Argentina,2770.0
Coimbra,2022,Austrália,3759.0
Coimbra,2022,Brasil,58760.0
Coimbra,2022,Bulgária,1131.0
Coimbra,2022,Bélgica,16616.0
Coimbra,2022,Canadá,12913.0
Coimbra,2022,China,2435.0
Coimbra,2022,Chipre,340.0
Coimbra,2022,Chéquia,2039.0
Coimbra,2022,Coreia (República da),937.0
Coimbra,2022,Croácia,1113.0
Coimbra,2022,Dinamarca,3623.0
Coimbra,2022,Eslováquia,731.0
Coimbra,2022,Eslovénia,1368.0
Coimbra,2022,Espanha,129149.0
Coimbra,2022,Estados Unidos da América,47519.0
Coimbra,2022,Estrangeiro,565181.0
Coimbra,2022,Estónia,883.0
Coimbra,2022,Federação da Rússia,2190.0
Coimbra,2022,Finlândia,2990.0
Coimbra,2022,França,55688.0
Coimbra,2022,Grécia,3072.0
Coimbra,2022,Hungria,1816.0
Coimbra,2022,Irlanda,4045.0
Coimbra,2022,Israel,12791.0
Coimbra,2022,Itália,36392.0
Coimbra,2022,Japão,1296.0
Coimbra,2022,Letónia,879.0
Coimbra,2022,Lituânia,996.0
Coimbra,2022,Luxemburgo,3232.0
Coimbra,2022,Malta,499.0
Coimbra,2022,Marrocos,672.0
Coimbra,2022,México,2502.0
Coimbra,2022,Noruega,1600.0
Coimbra,2022,Outros,17415.0
Coimbra,2022,Países Baixos (Reino dos),31207.0
Coimbra,2022,Polónia,7562.0
Coimbra,2022,Portugal,784684.0
Coimbra,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,21997.0
Coimbra,2022,Roménia,5191.0
Coimbra,2022,Suécia,3097.0
Coimbra,2022,Suíça,9309.0
Coimbra,2022,Sérvia,448.0
Coimbra,2022,Total,1349865.0
Coimbra,2022,Turquia,1407.0
Coimbra,2022,Ucrânia,2469.0
Coimbra,2022,Áustria,4217.0
Coimbra,2022,Índia,1329.0
Coimbra,2023,Alemanha,40557.0
Coimbra,2023,Angola,3096.0
Coimbra,2023,Argentina,3529.0
Coimbra,2023,Austrália,8451.0
Coimbra,2023,Brasil,65498.0
Coimbra,2023,Bulgária,1108.0
Coimbra,2023,Bélgica,11325.0
Coimbra,2023,Canadá,17734.0
Coimbra,2023,China,4739.0
Coimbra,2023,Chipre,409.0
Coimbra,2023,Chéquia,2180.0
Coimbra,2023,Coreia (República da),1423.0
Coimbra,2023,Croácia,1349.0
Coimbra,2023,Dinamarca,3450.0
Coimbra,2023,Eslováquia,1022.0
Coimbra,2023,Eslovénia,1065.0
Coimbra,2023,Espanha,136169.0
Coimbra,2023,Estados Unidos da América,58731.0
Coimbra,2023,Estrangeiro,632265.0
Coimbra,2023,Estónia,807.0
Coimbra,2023,Federação da Rússia,2790.0
Coimbra,2023,Finlândia,2491.0
Coimbra,2023,França,60984.0
Coimbra,2023,Grécia,3885.0
Coimbra,2023,Hungria,2446.0
Coimbra,2023,Irlanda,4969.0
Coimbra,2023,Israel,14583.0
Coimbra,2023,Itália,42927.0
Coimbra,2023,Japão,3637.0
Coimbra,2023,Letónia,966.0
Coimbra,2023,Lituânia,973.0
Coimbra,2023,Luxemburgo,3555.0
Coimbra,2023,Malta,341.0
Coimbra,2023,Marrocos,520.0
Coimbra,2023,México,2673.0
Coimbra,2023,Noruega,1472.0
Coimbra,2023,Outros,25662.0
Coimbra,2023,Países Baixos (Reino dos),29101.0
Coimbra,2023,Polónia,8513.0
Coimbra,2023,Portugal,807624.0
Coimbra,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,24723.0
Coimbra,2023,Roménia,8725.0
Coimbra,2023,Suécia,2650.0
Coimbra,2023,Suíça,9952.0
Coimbra,2023,Sérvia,637.0
Coimbra,2023,Total,1439889.0
Coimbra,2023,Turquia,1754.0
Coimbra,2023,Ucrânia,2456.0
Coimbra,2023,Áustria,4549.0
Coimbra,2023,Índia,1689.0
Coimbra,2024,Alemanha,46377.0
Coimbra,2024,Angola,2995.0
Coimbra,2024,Argentina,3514.0
Coimbra,2024,Austrália,8817.0
Coimbra,2024,Brasil,65808.0
Coimbra,2024,Bulgária,2161.0
Coimbra,2024,Bélgica,13863.0
Coimbra,2024,Canadá,19943.0
Coimbra,2024,China,6832.0
Coimbra,2024,Chipre,359.0
Coimbra,2024,Chéquia,2612.0
Coimbra,2024,Coreia (República da),2466.0
Coimbra,2024,Croácia,1455.0
Coimbra,2024,Dinamarca,3649.0
Coimbra,2024,Eslováquia,779.0
Coimbra,2024,Eslovénia,1612.0
Coimbra,2024,Espanha,129110.0
Coimbra,2024,Estados Unidos da América,58328.0
Coimbra,2024,Estrangeiro,662938.0
Coimbra,2024,Estónia,882.0
Coimbra,2024,Federação da Rússia,2510.0
Coimbra,2024,Finlândia,2680.0
Coimbra,2024,França,68299.0
Coimbra,2024,Grécia,4783.0
Coimbra,2024,Hungria,2025.0
Coimbra,2024,Irlanda,5302.0
Coimbra,2024,Israel,7365.0
Coimbra,2024,Itália,45504.0
Coimbra,2024,Japão,5171.0
Coimbra,2024,Letónia,654.0
Coimbra,2024,Lituânia,1331.0
Coimbra,2024,Luxemburgo,2979.0
Coimbra,2024,Malta,272.0
Coimbra,2024,Marrocos,701.0
Coimbra,2024,México,3185.0
Coimbra,2024,Noruega,1822.0
Coimbra,2024,Outros,28992.0
Coimbra,2024,Países Baixos (Reino dos),33255.0
Coimbra,2024,Polónia,8209.0
Coimbra,2024,Portugal,817262.0
Coimbra,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,30159.0
Coimbra,2024,Roménia,10242.0
Coimbra,2024,Suécia,2868.0
Coimbra,2024,Suíça,11642.0
Coimbra,2024,Sérvia,445.0
Coimbra,2024,Total,1480200.0
Coimbra,2024,Turquia,1978.0
Coimbra,2024,Ucrânia,2743.0
Coimbra,2024,Áustria,4492.0
Coimbra,2024,Índia,1768.0
Coimbra,2025,Alemanha,46286.0
Coimbra,2025,Angola,3178.0
Coimbra,2025,Argentina,3557.0
Coimbra,2025,Austrália,9247.0
Coimbra,2025,Brasil,57739.0
Coimbra,2025,Bulgária,1781.0
Coimbra,2025,Bélgica,13322.0
Coimbra,2025,Canadá,19565.0
Coimbra,2025,China,7841.0
Coimbra,2025,Chipre,594.0
Coimbra,2025,Chéquia,3402.0
Coimbra,2025,Coreia (República da),4104.0
Coimbra,2025,Croácia,1613.0
Coimbra,2025,Dinamarca,3528.0
Coimbra,2025,Eslováquia,1360.0
Coimbra,2025,Eslovénia,1957.0
Coimbra,2025,Espanha,120799.0
Coimbra,2025,Estados Unidos da América,57852.0
Coimbra,2025,Estrangeiro,650225.0
Coimbra,2025,Estónia,792.0
Coimbra,2025,Federação da Rússia,2541.0
Coimbra,2025,Finlândia,3314.0
Coimbra,2025,França,69581.0
Coimbra,2025,Grécia,4119.0
Coimbra,2025,Hungria,1876.0
Coimbra,2025,Irlanda,5116.0
Coimbra,2025,Israel,7019.0
Coimbra,2025,Itália,41945.0
Coimbra,2025,Japão,6354.0
Coimbra,2025,Letónia,990.0
Coimbra,2025,Lituânia,1598.0
Coimbra,2025,Luxemburgo,3512.0
Coimbra,2025,Malta,267.0
Coimbra,2025,Marrocos,533.0
Coimbra,2025,México,2778.0
Coimbra,2025,Noruega,1736.0
Coimbra,2025,Outros,30022.0
Coimbra,2025,Países Baixos (Reino dos),31411.0
Coimbra,2025,Polónia,9612.0
Coimbra,2025,Portugal,846266.0
Coimbra,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,27035.0
Coimbra,2025,Roménia,11554.0
Coimbra,2025,Suécia,4361.0
Coimbra,2025,Suíça,11487.0
Coimbra,2025,Sérvia,508.0
Coimbra,2025,Total,1496491.0
Coimbra,2025,Turquia,2520.0
Coimbra,2025,Ucrânia,2982.0
Coimbra,2025,Áustria,4971.0
Coimbra,2025,Índia,1966.0
Faro,2020,Alemanha,679081.0
Faro,2020,Angola,2018.0
Faro,2020,Argentina,2901.0
Faro,2020,Austrália,5416.0
Faro,2020,Brasil,51411.0
Faro,2020,Bulgária,3013.0
Faro,2020,Bélgica,125835.0
Faro,2020,Canadá,111202.0
Faro,2020,China,5698.0
Faro,2020,Chipre,315.0
Faro,2020,Chéquia,9234.0
Faro,2020,Coreia (República da),2890.0
Faro,2020,Croácia,1473.0
Faro,2020,Dinamarca,17347.0
Faro,2020,Eslováquia,2247.0
Faro,2020,Eslovénia,1306.0
Faro,2020,Espanha,468418.0
Faro,2020,Estados Unidos da América,36545.0
Faro,2020,Estrangeiro,4086137.0
Faro,2020,Estónia,2281.0
Faro,2020,Federação da Rússia,11579.0
Faro,2020,Finlândia,17614.0
Faro,2020,França,415496.0
Faro,2020,Grécia,1715.0
Faro,2020,Hungria,6409.0
Faro,2020,Irlanda,113132.0
Faro,2020,Israel,1646.0
Faro,2020,Itália,97112.0
Faro,2020,Japão,2801.0
Faro,2020,Letónia,2102.0
Faro,2020,Lituânia,3706.0
Faro,2020,Luxemburgo,26261.0
Faro,2020,Malta,348.0
Faro,2020,Marrocos,3044.0
Faro,2020,México,1093.0
Faro,2020,Noruega,12099.0
Faro,2020,Outros,43613.0
Faro,2020,Países Baixos (Reino dos),532798.0
Faro,2020,Polónia,39879.0
Faro,2020,Portugal,3828628.0
Faro,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,1018720.0
Faro,2020,Roménia,13762.0
Faro,2020,Suécia,77931.0
Faro,2020,Suíça,83020.0
Faro,2020,Sérvia,478.0
Faro,2020,Total,7914765.0
Faro,2020,Turquia,1373.0
Faro,2020,Ucrânia,7079.0
Faro,2020,Áustria,18283.0
Faro,2020,Índia,4413.0
Faro,2021,Alemanha,703892.0
Faro,2021,Angola,3325.0
Faro,2021,Argentina,3128.0
Faro,2021,Austrália,6655.0
Faro,2021,Brasil,60646.0
Faro,2021,Bulgária,3348.0
Faro,2021,Bélgica,208224.0
Faro,2021,Canadá,21993.0
Faro,2021,China,4575.0
Faro,2021,Chipre,455.0
Faro,2021,Chéquia,15435.0
Faro,2021,Coreia (República da),1248.0
Faro,2021,Croácia,1997.0
Faro,2021,Dinamarca,48587.0
Faro,2021,Eslováquia,4935.0
Faro,2021,Eslovénia,2383.0
Faro,2021,Espanha,589407.0
Faro,2021,Estados Unidos da América,94414.0
Faro,2021,Estrangeiro,5670868.0
Faro,2021,Estónia,5990.0
Faro,2021,Federação da Rússia,10341.0
Faro,2021,Finlândia,17382.0
Faro,2021,França,635329.0
Faro,2021,Grécia,2650.0
Faro,2021,Hungria,10339.0
Faro,2021,Irlanda,397978.0
Faro,2021,Israel,6561.0
Faro,2021,Itália,123561.0
Faro,2021,Japão,3478.0
Faro,2021,Letónia,8516.0
Faro,2021,Lituânia,10398.0
Faro,2021,Luxemburgo,38898.0
Faro,2021,Malta,1213.0
Faro,2021,Marrocos,2520.0
Faro,2021,México,2671.0
Faro,2021,Noruega,18477.0
Faro,2021,Outros,60736.0
Faro,2021,Países Baixos (Reino dos),524131.0
Faro,2021,Polónia,98529.0
Faro,2021,Portugal,5252750.0
Faro,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,1562957.0
Faro,2021,Roménia,20249.0
Faro,2021,Suécia,104113.0
Faro,2021,Suíça,163721.0
Faro,2021,Sérvia,1047.0
Faro,2021,Total,10923618.0
Faro,2021,Turquia,2747.0
Faro,2021,Ucrânia,10420.0
Faro,2021,Áustria,43882.0
Faro,2021,Índia,7387.0
Faro,2022,Alemanha,1583344.0
Faro,2022,Angola,5409.0
Faro,2022,Argentina,18211.0
Faro,2022,Austrália,37708.0
Faro,2022,Brasil,174989.0
Faro,2022,Bulgária,8217.0
Faro,2022,Bélgica,320510.0
Faro,2022,Canadá,203603.0
Faro,2022,China,15860.0
Faro,2022,Chipre,1238.0
Faro,2022,Chéquia,35225.0
Faro,2022,Coreia (República da),5061.0
Faro,2022,Croácia,3747.0
Faro,2022,Dinamarca,97884.0
Faro,2022,Eslováquia,10701.0
Faro,2022,Eslovénia,6315.0
Faro,2022,Espanha,937108.0
Faro,2022,Estados Unidos da América,397417.0
Faro,2022,Estrangeiro,14217364.0
Faro,2022,Estónia,12315.0
Faro,2022,Federação da Rússia,18653.0
Faro,2022,Finlândia,39364.0
Faro,2022,França,1059264.0
Faro,2022,Grécia,5941.0
Faro,2022,Hungria,15832.0
Faro,2022,Irlanda,1432371.0
Faro,2022,Israel,16777.0
Faro,2022,Itália,245085.0
Faro,2022,Japão,6099.0
Faro,2022,Letónia,14600.0
Faro,2022,Lituânia,26514.0
Faro,2022,Luxemburgo,45920.0
Faro,2022,Malta,1545.0
Faro,2022,Marrocos,13755.0
Faro,2022,México,6727.0
Faro,2022,Noruega,84535.0
Faro,2022,Outros,165205.0
Faro,2022,Países Baixos (Reino dos),1067288.0
Faro,2022,Polónia,171515.0
Faro,2022,Portugal,5035268.0
Faro,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,5262696.0
Faro,2022,Roménia,36851.0
Faro,2022,Suécia,209170.0
Faro,2022,Suíça,257733.0
Faro,2022,Sérvia,1915.0
Faro,2022,Total,19252632.0
Faro,2022,Turquia,5159.0
Faro,2022,Ucrânia,25492.0
Faro,2022,Áustria,88701.0
Faro,2022,Índia,17795.0
Faro,2023,Alemanha,1814690.0
Faro,2023,Angola,8295.0
Faro,2023,Argentina,22154.0
Faro,2023,Austrália,70551.0
Faro,2023,Brasil,188980.0
Faro,2023,Bulgária,10440.0
Faro,2023,Bélgica,339737.0
Faro,2023,Canadá,364717.0
Faro,2023,China,28909.0
Faro,2023,Chipre,1560.0
Faro,2023,Chéquia,39638.0
Faro,2023,Coreia (República da),10766.0
Faro,2023,Croácia,5532.0
Faro,2023,Dinamarca,121077.0
Faro,2023,Eslováquia,12325.0
Faro,2023,Eslovénia,6769.0
Faro,2023,Espanha,912863.0
Faro,2023,Estados Unidos da América,495097.0
Faro,2023,Estrangeiro,15794748.0
Faro,2023,Estónia,13102.0
Faro,2023,Federação da Rússia,22607.0
Faro,2023,Finlândia,48461.0
Faro,2023,França,1089432.0
Faro,2023,Grécia,6970.0
Faro,2023,Hungria,20086.0
Faro,2023,Irlanda,1618786.0
Faro,2023,Israel,19003.0
Faro,2023,Itália,267163.0
Faro,2023,Japão,7301.0
Faro,2023,Letónia,18005.0
Faro,2023,Lituânia,33030.0
Faro,2023,Luxemburgo,46201.0
Faro,2023,Malta,2392.0
Faro,2023,Marrocos,21344.0
Faro,2023,México,7689.0
Faro,2023,Noruega,87418.0
Faro,2023,Outros,204834.0
Faro,2023,Países Baixos (Reino dos),1107419.0
Faro,2023,Polónia,190045.0
Faro,2023,Portugal,4677494.0
Faro,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,5807778.0
Faro,2023,Roménia,43323.0
Faro,2023,Suécia,216306.0
Faro,2023,Suíça,271752.0
Faro,2023,Sérvia,2696.0
Faro,2023,Total,20472242.0
Faro,2023,Turquia,6652.0
Faro,2023,Ucrânia,30491.0
Faro,2023,Áustria,102058.0
Faro,2023,Índia,28304.0
Faro,2024,Alemanha,1867201.0
Faro,2024,Angola,7930.0
Faro,2024,Argentina,21494.0
Faro,2024,Austrália,67614.0
Faro,2024,Brasil,190842.0
Faro,2024,Bulgária,9613.0
Faro,2024,Bélgica,354598.0
Faro,2024,Canadá,424771.0
Faro,2024,China,39794.0
Faro,2024,Chipre,1323.0
Faro,2024,Chéquia,43121.0
Faro,2024,Coreia (República da),11375.0
Faro,2024,Croácia,5401.0
Faro,2024,Dinamarca,146099.0
Faro,2024,Eslováquia,15607.0
Faro,2024,Eslovénia,7744.0
Faro,2024,Espanha,856476.0
Faro,2024,Estados Unidos da América,563159.0
Faro,2024,Estrangeiro,16177659.0
Faro,2024,Estónia,13204.0
Faro,2024,Federação da Rússia,22215.0
Faro,2024,Finlândia,50767.0
Faro,2024,França,1010004.0
Faro,2024,Grécia,6457.0
Faro,2024,Hungria,28167.0
Faro,2024,Irlanda,1725646.0
Faro,2024,Israel,18402.0
Faro,2024,Itália,259860.0
Faro,2024,Japão,7826.0
Faro,2024,Letónia,18499.0
Faro,2024,Lituânia,30607.0
Faro,2024,Luxemburgo,50577.0
Faro,2024,Malta,2055.0
Faro,2024,Marrocos,24740.0
Faro,2024,México,8625.0
Faro,2024,Noruega,95452.0
Faro,2024,Outros,206474.0
Faro,2024,Países Baixos (Reino dos),1153642.0
Faro,2024,Polónia,209617.0
Faro,2024,Portugal,4702755.0
Faro,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,5885419.0
Faro,2024,Roménia,58466.0
Faro,2024,Suécia,211128.0
Faro,2024,Suíça,264346.0
Faro,2024,Sérvia,2703.0
Faro,2024,Total,20880414.0
Faro,2024,Turquia,6779.0
Faro,2024,Ucrânia,36452.0
Faro,2024,Áustria,106133.0
Faro,2024,Índia,29235.0
Faro,2025,Alemanha,1897442.0
Faro,2025,Angola,8706.0
Faro,2025,Argentina,23360.0
Faro,2025,Austrália,70439.0
Faro,2025,Brasil,180861.0
Faro,2025,Bulgária,9206.0
Faro,2025,Bélgica,351173.0
Faro,2025,Canadá,444312.0
Faro,2025,China,46215.0
Faro,2025,Chipre,1571.0
Faro,2025,Chéquia,56332.0
Faro,2025,Coreia (República da),19255.0
Faro,2025,Croácia,6477.0
Faro,2025,Dinamarca,130723.0
Faro,2025,Eslováquia,16482.0
Faro,2025,Eslovénia,9070.0
Faro,2025,Espanha,834843.0
Faro,2025,Estados Unidos da América,633983.0
Faro,2025,Estrangeiro,16115003.0
Faro,2025,Estónia,11772.0
Faro,2025,Federação da Rússia,21908.0
Faro,2025,Finlândia,102262.0
Faro,2025,França,955591.0
Faro,2025,Grécia,7008.0
Faro,2025,Hungria,29140.0
Faro,2025,Irlanda,1678621.0
Faro,2025,Israel,20067.0
Faro,2025,Itália,256325.0
Faro,2025,Japão,8034.0
Faro,2025,Letónia,23499.0
Faro,2025,Lituânia,30737.0
Faro,2025,Luxemburgo,46188.0
Faro,2025,Malta,2112.0
Faro,2025,Marrocos,23066.0
Faro,2025,México,8031.0
Faro,2025,Noruega,102048.0
Faro,2025,Outros,245077.0
Faro,2025,Países Baixos (Reino dos),1084102.0
Faro,2025,Polónia,231171.0
Faro,2025,Portugal,4819652.0
Faro,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,5736428.0
Faro,2025,Roménia,57685.0
Faro,2025,Suécia,210625.0
Faro,2025,Suíça,276144.0
Faro,2025,Sérvia,3651.0
Faro,2025,Total,20934655.0
Faro,2025,Turquia,8268.0
Faro,2025,Ucrânia,42275.0
Faro,2025,Áustria,117302.0
Faro,2025,Índia,35416.0
Guarda,2020,Alemanha,1989.0
Guarda,2020,Angola,48.0
Guarda,2020,Argentina,16.0
Guarda,2020,Austrália,23.0
Guarda,2020,Brasil,3675.0
Guarda,2020,Bulgária,1.0
Guarda,2020,Bélgica,1007.0
Guarda,2020,Canadá,60.0
Guarda,2020,China,86.0
Guarda,2020,Chipre,
Guarda,2020,Chéquia,35.0
Guarda,2020,Coreia (República da),12.0
Guarda,2020,Croácia,11.0
Guarda,2020,Dinamarca,40.0
Guarda,2020,Eslováquia,
Guarda,2020,Eslovénia,5.0
Guarda,2020,Espanha,6423.0
Guarda,2020,Estados Unidos da América,365.0
Guarda,2020,Estrangeiro,23584.0
Guarda,2020,Estónia,6.0
Guarda,2020,Federação da Rússia,71.0
Guarda,2020,Finlândia,17.0
Guarda,2020,França,4253.0
Guarda,2020,Grécia,4.0
Guarda,2020,Hungria,23.0
Guarda,2020,Irlanda,69.0
Guarda,2020,Israel,58.0
Guarda,2020,Itália,451.0
Guarda,2020,Japão,14.0
Guarda,2020,Letónia,5.0
Guarda,2020,Lituânia,8.0
Guarda,2020,Luxemburgo,201.0
Guarda,2020,Malta,14.0
Guarda,2020,Marrocos,18.0
Guarda,2020,México,20.0
Guarda,2020,Noruega,33.0
Guarda,2020,Outros,1254.0
Guarda,2020,Países Baixos (Reino dos),996.0
Guarda,2020,Polónia,87.0
Guarda,2020,Portugal,233643.0
Guarda,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,988.0
Guarda,2020,Roménia,79.0
Guarda,2020,Suécia,342.0
Guarda,2020,Suíça,472.0
Guarda,2020,Sérvia,2.0
Guarda,2020,Total,257227.0
Guarda,2020,Turquia,24.0
Guarda,2020,Ucrânia,82.0
Guarda,2020,Áustria,91.0
Guarda,2020,Índia,106.0
Guarda,2021,Alemanha,2193.0
Guarda,2021,Angola,33.0
Guarda,2021,Argentina,18.0
Guarda,2021,Austrália,54.0
Guarda,2021,Brasil,2424.0
Guarda,2021,Bulgária,92.0
Guarda,2021,Bélgica,1217.0
Guarda,2021,Canadá,194.0
Guarda,2021,China,45.0
Guarda,2021,Chipre,
Guarda,2021,Chéquia,139.0
Guarda,2021,Coreia (República da),10.0
